dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 13:00,17.0,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 14:00,16.04,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 15:00,16.04,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 16:00,16.04,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 17:00,16.04,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,20,O₃,Ozônio,2025-07-04 18:00,16.04,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-03 19:00,14.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-03 20:00,13.8,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-03 21:00,13.6,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-03 22:00,13.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-03 23:00,12.6,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 00:00,12.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 01:00,12.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 02:00,12.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 03:00,12.4,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 04:00,12.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 05:00,12.4,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 06:00,12.6,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 07:00,12.4,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 08:00,13.8,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 09:00,13.6,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 10:00,13.8,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 11:00,13.8,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 12:00,14.8,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 13:00,15.0,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 14:00,15.0,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 15:00,15.0,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 16:00,15.2,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 17:00,15.6,Boa,True
2025-07-04,2906501,29,BA,gamboa,26.0,90.0,2.0,23,SO₂,Dióxido de Enxofre,2025-07-04 18:00,15.8,Boa,True
