dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 13:00,4.06,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 14:00,4.06,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 15:00,4.06,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 16:00,4.06,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 17:00,4.06,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 18:00,4.06,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 19:00,2.62,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 20:00,2.54,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 21:00,2.54,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 22:00,2.14,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 23:00,1.96,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 00:00,1.96,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 01:00,1.96,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 02:00,1.96,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 03:00,1.96,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 04:00,1.96,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 05:00,21.84,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 06:00,21.84,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 07:00,21.84,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 08:00,21.84,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 09:00,21.84,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 10:00,21.72,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 11:00,20.04,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 12:00,18.64,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 13:00,20.24,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 14:00,21.0,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 15:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 16:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 17:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 18:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 19:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 20:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 21:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 22:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-04 23:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-05 00:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-05 01:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-05 02:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-05 03:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,20,O₃,Ozônio,2025-07-05 04:00,21.2,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,23,SO₂,Dióxido de Enxofre,2025-07-04 05:00,0.0,Boa,True
2025-07-05,2905701,29,BA,machadinho,20.0,99.0,0.0,23,SO₂,Dióxido de Enxofre,2025-07-04 06:00,0.0,Boa,True
