dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 08:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 09:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 10:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 11:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 12:00,1.58,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 13:00,1.58,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 14:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 15:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 16:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 17:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 18:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 19:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 20:00,3.22,Boa,True
